event_id,user_id,event_type,event_date,plan_tier,amount_usd
6839,760,trial_started,2025-01-14,free,0.0
6840,760,trial_converted,2025-02-03,starter,9.99
6841,760,subscription_renewed,2025-03-05,starter,9.99
6842,760,subscription_renewed,2025-04-04,starter,9.99
6843,760,subscription_renewed,2025-05-04,starter,9.99
6844,760,subscription_renewed,2025-06-03,starter,9.99
6845,760,subscription_renewed,2025-07-03,starter,9.99
6846,760,subscription_renewed,2025-08-02,starter,9.99
6847,760,subscription_renewed,2025-09-01,starter,9.99
6848,760,subscription_renewed,2025-10-01,starter,9.99
6849,760,subscription_renewed,2025-10-31,starter,9.99
6850,760,subscription_renewed,2025-11-30,starter,9.99
6851,760,subscription_renewed,2025-12-30,starter,9.99
6852,760,subscription_renewed,2026-01-29,starter,9.99
6853,761,trial_started,2024-09-26,free,0.0
6854,761,trial_converted,2024-10-13,starter,9.99
6855,761,subscription_renewed,2024-11-12,starter,9.99
6856,761,subscription_renewed,2024-12-12,starter,9.99
6857,761,subscription_renewed,2025-01-11,starter,9.99
6858,761,subscription_renewed,2025-02-10,starter,9.99
6859,761,subscription_renewed,2025-03-12,starter,9.99
6860,761,subscription_renewed,2025-04-11,starter,9.99
6861,761,subscription_renewed,2025-05-11,starter,9.99
6862,761,subscription_renewed,2025-06-10,starter,9.99
6863,761,subscription_renewed,2025-07-10,starter,9.99
6864,761,subscription_renewed,2025-08-09,starter,9.99
6865,761,subscription_renewed,2025-09-08,starter,9.99
6866,761,subscription_renewed,2025-10-08,starter,9.99
6867,761,subscription_renewed,2025-11-07,starter,9.99
6868,761,subscription_renewed,2025-12-07,starter,9.99
6869,761,subscription_renewed,2026-01-06,starter,9.99
6870,762,trial_started,2025-07-31,free,0.0
6871,763,trial_started,2025-11-15,free,0.0
6872,763,trial_converted,2025-11-26,starter,9.99
6873,763,subscription_renewed,2025-12-26,starter,9.99
6874,763,subscription_renewed,2026-01-25,starter,9.99
6875,764,trial_started,2024-08-20,free,0.0
6876,764,trial_converted,2024-09-01,pro,29.99
6877,764,subscription_renewed,2024-10-01,pro,29.99
6878,764,subscription_renewed,2024-10-31,pro,29.99
6879,764,subscription_renewed,2024-11-30,pro,29.99
6880,764,subscription_renewed,2024-12-30,pro,29.99
6881,764,subscription_renewed,2025-01-29,pro,29.99
6882,764,subscription_renewed,2025-02-28,pro,29.99
6883,764,subscription_renewed,2025-03-30,pro,29.99
6884,764,subscription_renewed,2025-04-29,pro,29.99
6885,764,subscription_renewed,2025-05-29,pro,29.99
6886,764,subscription_renewed,2025-06-28,pro,29.99
6887,764,subscription_renewed,2025-07-28,pro,29.99
6888,764,subscription_renewed,2025-08-27,pro,29.99
6889,764,subscription_renewed,2025-09-26,pro,29.99
6890,764,subscription_renewed,2025-10-26,pro,29.99
6891,764,subscription_cancelled,2025-10-29,pro,0.0
6892,765,trial_started,2025-07-02,free,0.0
6893,765,trial_converted,2025-07-20,pro,29.99
6894,765,subscription_renewed,2025-08-19,pro,29.99
6895,765,subscription_renewed,2025-09-18,pro,29.99
6896,765,subscription_renewed,2025-10-18,pro,29.99
6897,765,subscription_renewed,2025-11-17,pro,29.99
6898,765,subscription_renewed,2025-12-17,pro,29.99
6899,765,subscription_renewed,2026-01-16,pro,29.99
6900,766,trial_started,2024-08-29,free,0.0
6901,766,trial_converted,2024-09-13,starter,9.99
6902,766,subscription_renewed,2024-10-13,starter,9.99
6903,766,subscription_renewed,2024-11-12,starter,9.99
6904,766,subscription_renewed,2024-12-12,starter,9.99
6905,766,subscription_renewed,2025-01-11,starter,9.99
6906,766,subscription_renewed,2025-02-10,starter,9.99
6907,766,subscription_renewed,2025-03-12,starter,9.99
6908,766,subscription_renewed,2025-04-11,starter,9.99
6909,766,subscription_renewed,2025-05-11,starter,9.99
6910,766,subscription_renewed,2025-06-10,starter,9.99
6911,766,subscription_renewed,2025-07-10,starter,9.99
6912,766,subscription_renewed,2025-08-09,starter,9.99
6913,766,subscription_renewed,2025-09-08,starter,9.99
6914,766,subscription_renewed,2025-10-08,starter,9.99
6915,766,subscription_renewed,2025-11-07,starter,9.99
6916,766,subscription_renewed,2025-12-07,starter,9.99
6917,766,subscription_renewed,2026-01-06,starter,9.99
6918,767,trial_started,2025-05-29,free,0.0
6919,767,trial_converted,2025-06-05,pro,29.99
6920,767,subscription_renewed,2025-07-05,pro,29.99
6921,767,subscription_renewed,2025-08-04,pro,29.99
6922,767,subscription_renewed,2025-09-03,pro,29.99
6923,767,subscription_renewed,2025-10-03,pro,29.99
6924,767,subscription_renewed,2025-11-02,pro,29.99
6925,767,subscription_renewed,2025-12-02,pro,29.99
6926,767,subscription_renewed,2026-01-01,pro,29.99
6927,767,subscription_renewed,2026-01-31,pro,29.99
6928,768,trial_started,2024-05-30,free,0.0
6929,769,trial_started,2024-06-20,free,0.0
6930,770,trial_started,2025-03-09,free,0.0
6931,771,trial_started,2025-10-04,free,0.0
6932,772,trial_started,2024-03-09,free,0.0
6933,773,trial_started,2024-11-29,free,0.0
6934,773,trial_converted,2024-12-07,starter,9.99
6935,773,subscription_renewed,2025-01-06,starter,9.99
6936,773,subscription_renewed,2025-02-05,starter,9.99
6937,773,subscription_renewed,2025-03-07,starter,9.99
6938,773,subscription_renewed,2025-04-06,starter,9.99
6939,773,subscription_renewed,2025-05-06,starter,9.99
6940,773,subscription_renewed,2025-06-05,starter,9.99
6941,773,subscription_renewed,2025-07-05,starter,9.99
6942,773,subscription_renewed,2025-08-04,starter,9.99
6943,773,subscription_renewed,2025-09-03,starter,9.99
6944,773,subscription_renewed,2025-10-03,starter,9.99
6945,773,subscription_renewed,2025-11-02,starter,9.99
6946,773,subscription_renewed,2025-12-02,starter,9.99
6947,773,subscription_renewed,2026-01-01,starter,9.99
6948,773,subscription_renewed,2026-01-31,starter,9.99
6949,774,trial_started,2025-08-24,free,0.0
6950,774,trial_converted,2025-09-11,pro,29.99
6951,774,subscription_renewed,2025-10-11,pro,29.99
6952,774,subscription_renewed,2025-11-10,pro,29.99
6953,774,subscription_renewed,2025-12-10,pro,29.99
6954,774,subscription_renewed,2026-01-09,pro,29.99
6955,775,trial_started,2024-06-02,free,0.0
6956,776,trial_started,2024-04-18,free,0.0
6957,776,trial_converted,2024-05-06,pro,29.99
6958,776,subscription_renewed,2024-06-05,pro,29.99
6959,776,subscription_renewed,2024-07-05,pro,29.99
6960,776,subscription_renewed,2024-08-04,pro,29.99
6961,776,subscription_renewed,2024-09-03,pro,29.99
6962,776,subscription_renewed,2024-10-03,pro,29.99
6963,776,subscription_renewed,2024-11-02,pro,29.99
6964,776,subscription_renewed,2024-12-02,pro,29.99
6965,776,subscription_renewed,2025-01-01,pro,29.99
6966,776,subscription_renewed,2025-01-31,pro,29.99
6967,776,subscription_renewed,2025-03-02,pro,29.99
6968,776,subscription_renewed,2025-04-01,pro,29.99
6969,776,subscription_renewed,2025-05-01,pro,29.99
6970,776,subscription_renewed,2025-05-31,pro,29.99
6971,776,subscription_renewed,2025-06-30,pro,29.99
6972,776,subscription_renewed,2025-07-30,pro,29.99
6973,776,subscription_renewed,2025-08-29,pro,29.99
6974,776,subscription_renewed,2025-09-28,pro,29.99
6975,776,subscription_renewed,2025-10-28,pro,29.99
6976,776,subscription_renewed,2025-11-27,pro,29.99
6977,776,subscription_renewed,2025-12-27,pro,29.99
6978,776,subscription_renewed,2026-01-26,pro,29.99
6979,777,trial_started,2024-12-18,free,0.0
6980,777,trial_converted,2025-01-03,starter,9.99
6981,777,subscription_renewed,2025-02-02,starter,9.99
6982,777,subscription_renewed,2025-03-04,starter,9.99
6983,777,subscription_renewed,2025-04-03,starter,9.99
6984,777,subscription_renewed,2025-05-03,starter,9.99
6985,777,subscription_renewed,2025-06-02,starter,9.99
6986,777,subscription_renewed,2025-07-02,starter,9.99
6987,777,subscription_renewed,2025-08-01,starter,9.99
6988,777,subscription_renewed,2025-08-31,starter,9.99
6989,777,subscription_renewed,2025-09-30,starter,9.99
6990,777,subscription_renewed,2025-10-30,starter,9.99
6991,777,subscription_renewed,2025-11-29,starter,9.99
6992,777,subscription_renewed,2025-12-29,starter,9.99
6993,777,subscription_renewed,2026-01-28,starter,9.99
6994,778,trial_started,2025-09-15,free,0.0
6995,778,trial_converted,2025-10-01,starter,9.99
6996,778,subscription_cancelled,2025-10-28,starter,0.0
6997,779,trial_started,2025-09-25,free,0.0
6998,779,trial_converted,2025-09-30,pro,29.99
6999,779,subscription_renewed,2025-10-30,pro,29.99
7000,779,subscription_renewed,2025-11-29,pro,29.99
7001,779,subscription_renewed,2025-12-29,pro,29.99
7002,779,subscription_renewed,2026-01-28,pro,29.99
7003,780,trial_started,2025-02-09,free,0.0
7004,780,trial_converted,2025-02-23,starter,9.99
7005,780,subscription_renewed,2025-03-25,starter,9.99
7006,780,subscription_renewed,2025-04-24,starter,9.99
7007,780,subscription_renewed,2025-05-24,starter,9.99
7008,780,subscription_renewed,2025-06-23,starter,9.99
7009,780,subscription_renewed,2025-07-23,starter,9.99
7010,780,subscription_renewed,2025-08-22,starter,9.99
7011,780,subscription_renewed,2025-09-21,starter,9.99
7012,780,subscription_renewed,2025-10-21,starter,9.99
7013,780,subscription_renewed,2025-11-20,starter,9.99
7014,780,subscription_renewed,2025-12-20,starter,9.99
7015,780,subscription_renewed,2026-01-19,starter,9.99
7016,781,trial_started,2024-10-02,free,0.0
7017,781,trial_converted,2024-10-12,starter,9.99
7018,781,subscription_renewed,2024-11-11,starter,9.99
7019,781,subscription_renewed,2024-12-11,starter,9.99
7020,781,subscription_renewed,2025-01-10,starter,9.99
7021,781,subscription_renewed,2025-02-09,starter,9.99
7022,781,subscription_cancelled,2025-03-01,starter,0.0
7023,782,trial_started,2025-05-18,free,0.0
7024,782,trial_converted,2025-06-06,pro,29.99
7025,782,subscription_renewed,2025-07-06,pro,29.99
7026,782,subscription_renewed,2025-08-05,pro,29.99
7027,782,subscription_renewed,2025-09-04,pro,29.99
7028,782,subscription_renewed,2025-10-04,pro,29.99
7029,782,subscription_renewed,2025-11-03,pro,29.99
7030,782,subscription_renewed,2025-12-03,pro,29.99
7031,782,subscription_renewed,2026-01-02,pro,29.99
7032,783,trial_started,2024-11-03,free,0.0
7033,783,trial_converted,2024-11-12,pro,29.99
7034,783,subscription_renewed,2024-12-12,pro,29.99
7035,783,subscription_renewed,2025-01-11,pro,29.99
7036,783,subscription_renewed,2025-02-10,pro,29.99
7037,783,subscription_renewed,2025-03-12,pro,29.99
7038,783,subscription_renewed,2025-04-11,pro,29.99
7039,783,subscription_renewed,2025-05-11,pro,29.99
7040,783,subscription_renewed,2025-06-10,pro,29.99
7041,783,subscription_renewed,2025-07-10,pro,29.99
7042,783,subscription_renewed,2025-08-09,pro,29.99
7043,783,subscription_renewed,2025-09-08,pro,29.99
7044,783,subscription_renewed,2025-10-08,pro,29.99
7045,783,subscription_renewed,2025-11-07,pro,29.99
7046,783,subscription_renewed,2025-12-07,pro,29.99
7047,783,subscription_renewed,2026-01-06,pro,29.99
7048,784,trial_started,2025-03-02,free,0.0
7049,784,trial_converted,2025-03-21,pro,29.99
7050,784,subscription_renewed,2025-04-20,pro,29.99
7051,784,subscription_renewed,2025-05-20,pro,29.99
7052,784,subscription_renewed,2025-06-19,pro,29.99
7053,784,subscription_renewed,2025-07-19,pro,29.99
7054,784,subscription_renewed,2025-08-18,pro,29.99
7055,784,subscription_renewed,2025-09-17,pro,29.99
7056,784,subscription_renewed,2025-10-17,pro,29.99
7057,784,subscription_renewed,2025-11-16,pro,29.99
7058,784,subscription_renewed,2025-12-16,pro,29.99
7059,784,subscription_renewed,2026-01-15,pro,29.99
7060,785,trial_started,2024-08-04,free,0.0
7061,785,trial_converted,2024-08-10,starter,9.99
7062,785,subscription_renewed,2024-09-09,starter,9.99
7063,785,subscription_renewed,2024-10-09,starter,9.99
7064,785,subscription_renewed,2024-11-08,starter,9.99
7065,785,subscription_renewed,2024-12-08,starter,9.99
7066,785,subscription_renewed,2025-01-07,starter,9.99
7067,785,subscription_renewed,2025-02-06,starter,9.99
7068,785,subscription_renewed,2025-03-08,starter,9.99
7069,785,subscription_renewed,2025-04-07,starter,9.99
7070,785,subscription_renewed,2025-05-07,starter,9.99
7071,785,subscription_renewed,2025-06-06,starter,9.99
7072,785,subscription_renewed,2025-07-06,starter,9.99
7073,785,subscription_renewed,2025-08-05,starter,9.99
7074,785,subscription_renewed,2025-09-04,starter,9.99
7075,785,subscription_renewed,2025-10-04,starter,9.99
7076,785,subscription_renewed,2025-11-03,starter,9.99
7077,785,subscription_renewed,2025-12-03,starter,9.99
7078,785,subscription_renewed,2026-01-02,starter,9.99
7079,786,trial_started,2024-02-27,free,0.0
7080,786,trial_converted,2024-03-10,pro,29.99
7081,786,subscription_renewed,2024-04-09,pro,29.99
7082,786,subscription_renewed,2024-05-09,pro,29.99
7083,786,subscription_renewed,2024-06-08,pro,29.99
7084,786,subscription_renewed,2024-07-08,pro,29.99
7085,786,subscription_renewed,2024-08-07,pro,29.99
7086,786,subscription_renewed,2024-09-06,pro,29.99
7087,786,subscription_renewed,2024-10-06,pro,29.99
7088,786,subscription_renewed,2024-11-05,pro,29.99
7089,786,subscription_renewed,2024-12-05,pro,29.99
7090,786,subscription_renewed,2025-01-04,pro,29.99
7091,786,subscription_renewed,2025-02-03,pro,29.99
7092,786,subscription_renewed,2025-03-05,pro,29.99
7093,786,subscription_renewed,2025-04-04,pro,29.99
7094,786,subscription_renewed,2025-05-04,pro,29.99
7095,786,subscription_renewed,2025-06-03,pro,29.99
7096,786,subscription_renewed,2025-07-03,pro,29.99
7097,786,subscription_renewed,2025-08-02,pro,29.99
7098,786,subscription_renewed,2025-09-01,pro,29.99
7099,786,subscription_renewed,2025-10-01,pro,29.99
7100,786,subscription_renewed,2025-10-31,pro,29.99
7101,786,subscription_renewed,2025-11-30,pro,29.99
7102,786,subscription_renewed,2025-12-30,pro,29.99
7103,786,subscription_renewed,2026-01-29,pro,29.99
7104,787,trial_started,2025-12-27,free,0.0
7105,787,trial_converted,2026-01-07,pro,29.99
7106,788,trial_started,2024-01-30,free,0.0
7107,789,trial_started,2024-09-12,free,0.0
7108,790,trial_started,2024-10-07,free,0.0
7109,790,trial_converted,2024-10-23,starter,9.99
7110,790,subscription_renewed,2024-11-22,starter,9.99
7111,790,subscription_renewed,2024-12-22,starter,9.99
7112,790,subscription_renewed,2025-01-21,starter,9.99
7113,790,subscription_renewed,2025-02-20,starter,9.99
7114,790,subscription_renewed,2025-03-22,starter,9.99
7115,790,subscription_renewed,2025-04-21,starter,9.99
7116,790,subscription_renewed,2025-05-21,starter,9.99
7117,790,subscription_renewed,2025-06-20,starter,9.99
7118,790,subscription_renewed,2025-07-20,starter,9.99
7119,790,subscription_renewed,2025-08-19,starter,9.99
7120,790,subscription_renewed,2025-09-18,starter,9.99
7121,790,subscription_renewed,2025-10-18,starter,9.99
7122,790,subscription_renewed,2025-11-17,starter,9.99
7123,790,subscription_renewed,2025-12-17,starter,9.99
7124,790,subscription_renewed,2026-01-16,starter,9.99
7125,791,trial_started,2025-10-12,free,0.0
7126,792,trial_started,2025-05-15,free,0.0
7127,792,trial_converted,2025-05-24,pro,29.99
7128,792,subscription_renewed,2025-06-23,pro,29.99
7129,792,subscription_renewed,2025-07-23,pro,29.99
7130,792,subscription_renewed,2025-08-22,pro,29.99
7131,792,subscription_renewed,2025-09-21,pro,29.99
7132,792,subscription_renewed,2025-10-21,pro,29.99
7133,792,subscription_renewed,2025-11-20,pro,29.99
7134,792,subscription_renewed,2025-12-20,pro,29.99
7135,792,subscription_renewed,2026-01-19,pro,29.99
7136,793,trial_started,2025-07-18,free,0.0
7137,793,trial_converted,2025-07-25,starter,9.99
7138,793,subscription_renewed,2025-08-24,starter,9.99
7139,793,subscription_renewed,2025-09-23,starter,9.99
7140,793,subscription_renewed,2025-10-23,starter,9.99
7141,793,subscription_renewed,2025-11-22,starter,9.99
7142,793,subscription_renewed,2025-12-22,starter,9.99
7143,793,subscription_renewed,2026-01-21,starter,9.99
7144,794,trial_started,2024-10-18,free,0.0
7145,795,trial_started,2024-08-07,free,0.0
7146,796,trial_started,2025-10-29,free,0.0
7147,796,trial_converted,2025-11-06,starter,9.99
7148,796,subscription_renewed,2025-12-06,starter,9.99
7149,796,subscription_renewed,2026-01-05,starter,9.99
7150,797,trial_started,2024-05-15,free,0.0
7151,797,trial_converted,2024-05-21,pro,29.99
7152,797,subscription_renewed,2024-06-20,pro,29.99
7153,797,subscription_renewed,2024-07-20,pro,29.99
7154,797,subscription_renewed,2024-08-19,pro,29.99
7155,797,subscription_renewed,2024-09-18,pro,29.99
7156,797,subscription_renewed,2024-10-18,pro,29.99
7157,797,subscription_renewed,2024-11-17,pro,29.99
7158,797,subscription_renewed,2024-12-17,pro,29.99
7159,797,subscription_renewed,2025-01-16,pro,29.99
7160,797,subscription_renewed,2025-02-15,pro,29.99
7161,797,subscription_renewed,2025-03-17,pro,29.99
7162,797,subscription_renewed,2025-04-16,pro,29.99
7163,797,subscription_renewed,2025-05-16,pro,29.99
7164,797,subscription_renewed,2025-06-15,pro,29.99
7165,797,subscription_renewed,2025-07-15,pro,29.99
7166,797,subscription_renewed,2025-08-14,pro,29.99
7167,797,subscription_renewed,2025-09-13,pro,29.99
7168,797,subscription_renewed,2025-10-13,pro,29.99
7169,797,subscription_renewed,2025-11-12,pro,29.99
7170,797,subscription_renewed,2025-12-12,pro,29.99
7171,797,subscription_renewed,2026-01-11,pro,29.99
7172,798,trial_started,2024-09-15,free,0.0
7173,798,trial_converted,2024-09-27,pro,29.99
7174,798,subscription_renewed,2024-10-27,pro,29.99
7175,798,subscription_renewed,2024-11-26,pro,29.99
7176,798,subscription_renewed,2024-12-26,pro,29.99
7177,798,subscription_renewed,2025-01-25,pro,29.99
7178,798,subscription_renewed,2025-02-24,pro,29.99
7179,798,subscription_renewed,2025-03-26,pro,29.99
7180,798,subscription_renewed,2025-04-25,pro,29.99
7181,798,subscription_renewed,2025-05-25,pro,29.99
7182,798,subscription_renewed,2025-06-24,pro,29.99
7183,798,subscription_renewed,2025-07-24,pro,29.99
7184,798,subscription_renewed,2025-08-23,pro,29.99
7185,798,subscription_renewed,2025-09-22,pro,29.99
7186,798,subscription_renewed,2025-10-22,pro,29.99
7187,798,subscription_renewed,2025-11-21,pro,29.99
7188,798,subscription_renewed,2025-12-21,pro,29.99
7189,798,subscription_renewed,2026-01-20,pro,29.99
7190,799,trial_started,2025-03-09,free,0.0
7191,799,trial_converted,2025-03-18,starter,9.99
7192,799,subscription_renewed,2025-04-17,starter,9.99
7193,799,subscription_renewed,2025-05-17,starter,9.99
7194,799,subscription_renewed,2025-06-16,starter,9.99
7195,799,subscription_renewed,2025-07-16,starter,9.99
7196,799,subscription_renewed,2025-08-15,starter,9.99
7197,799,subscription_renewed,2025-09-14,starter,9.99
7198,799,subscription_renewed,2025-10-14,starter,9.99
7199,799,subscription_renewed,2025-11-13,starter,9.99
7200,799,subscription_renewed,2025-12-13,starter,9.99
7201,799,subscription_renewed,2026-01-12,starter,9.99
7202,800,trial_started,2024-08-11,free,0.0
7203,800,trial_converted,2024-08-25,starter,9.99
7204,800,subscription_renewed,2024-09-24,starter,9.99
7205,800,subscription_renewed,2024-10-24,starter,9.99
7206,800,subscription_renewed,2024-11-23,starter,9.99
7207,800,subscription_renewed,2024-12-23,starter,9.99
7208,800,subscription_renewed,2025-01-22,starter,9.99
7209,800,subscription_renewed,2025-02-21,starter,9.99
7210,800,subscription_renewed,2025-03-23,starter,9.99
7211,800,subscription_renewed,2025-04-22,starter,9.99
7212,800,subscription_renewed,2025-05-22,starter,9.99
7213,800,subscription_renewed,2025-06-21,starter,9.99
7214,800,subscription_renewed,2025-07-21,starter,9.99
7215,800,subscription_renewed,2025-08-20,starter,9.99
7216,800,subscription_renewed,2025-09-19,starter,9.99
7217,800,subscription_renewed,2025-10-19,starter,9.99
7218,800,subscription_renewed,2025-11-18,starter,9.99
7219,800,subscription_renewed,2025-12-18,starter,9.99
7220,800,subscription_renewed,2026-01-17,starter,9.99
7221,801,trial_started,2025-02-10,free,0.0
7222,801,trial_converted,2025-02-15,pro,29.99
7223,801,subscription_renewed,2025-03-17,pro,29.99
7224,801,subscription_renewed,2025-04-16,pro,29.99
7225,801,subscription_renewed,2025-05-16,pro,29.99
7226,801,subscription_renewed,2025-06-15,pro,29.99
7227,801,subscription_renewed,2025-07-15,pro,29.99
7228,801,subscription_renewed,2025-08-14,pro,29.99
7229,801,subscription_renewed,2025-09-13,pro,29.99
7230,801,subscription_renewed,2025-10-13,pro,29.99
7231,801,subscription_renewed,2025-11-12,pro,29.99
7232,801,subscription_cancelled,2025-12-01,pro,0.0
7233,802,trial_started,2025-10-24,free,0.0
7234,802,trial_converted,2025-11-01,pro,29.99
7235,802,subscription_renewed,2025-12-01,pro,29.99
7236,802,subscription_renewed,2025-12-31,pro,29.99
7237,802,subscription_renewed,2026-01-30,pro,29.99
7238,803,trial_started,2025-05-08,free,0.0
7239,804,trial_started,2024-10-10,free,0.0
7240,804,trial_converted,2024-10-24,starter,9.99
7241,804,subscription_renewed,2024-11-23,starter,9.99
7242,804,subscription_renewed,2024-12-23,starter,9.99
7243,804,subscription_renewed,2025-01-22,starter,9.99
7244,804,subscription_renewed,2025-02-21,starter,9.99
7245,804,subscription_renewed,2025-03-23,starter,9.99
7246,804,subscription_renewed,2025-04-22,starter,9.99
7247,804,subscription_renewed,2025-05-22,starter,9.99
7248,804,subscription_renewed,2025-06-21,starter,9.99
7249,804,subscription_renewed,2025-07-21,starter,9.99
7250,804,subscription_renewed,2025-08-20,starter,9.99
7251,804,subscription_renewed,2025-09-19,starter,9.99
7252,804,subscription_renewed,2025-10-19,starter,9.99
7253,804,subscription_renewed,2025-11-18,starter,9.99
7254,804,subscription_renewed,2025-12-18,starter,9.99
7255,804,subscription_renewed,2026-01-17,starter,9.99
7256,805,trial_started,2024-06-02,free,0.0
7257,805,trial_converted,2024-06-21,pro,29.99
7258,805,subscription_renewed,2024-07-21,pro,29.99
7259,805,subscription_renewed,2024-08-20,pro,29.99
7260,805,subscription_renewed,2024-09-19,pro,29.99
7261,805,subscription_renewed,2024-10-19,pro,29.99
7262,805,subscription_renewed,2024-11-18,pro,29.99
7263,805,subscription_renewed,2024-12-18,pro,29.99
7264,805,subscription_renewed,2025-01-17,pro,29.99
7265,805,subscription_renewed,2025-02-16,pro,29.99
7266,805,subscription_renewed,2025-03-18,pro,29.99
7267,805,subscription_renewed,2025-04-17,pro,29.99
7268,805,subscription_renewed,2025-05-17,pro,29.99
7269,805,subscription_renewed,2025-06-16,pro,29.99
7270,805,subscription_renewed,2025-07-16,pro,29.99
7271,805,subscription_renewed,2025-08-15,pro,29.99
7272,805,subscription_renewed,2025-09-14,pro,29.99
7273,805,subscription_renewed,2025-10-14,pro,29.99
7274,805,subscription_renewed,2025-11-13,pro,29.99
7275,805,subscription_renewed,2025-12-13,pro,29.99
7276,805,subscription_renewed,2026-01-12,pro,29.99
7277,806,trial_started,2025-02-17,free,0.0
7278,806,trial_converted,2025-03-09,pro,29.99
7279,806,subscription_renewed,2025-04-08,pro,29.99
7280,806,subscription_renewed,2025-05-08,pro,29.99
7281,806,subscription_renewed,2025-06-07,pro,29.99
7282,806,subscription_renewed,2025-07-07,pro,29.99
7283,806,subscription_renewed,2025-08-06,pro,29.99
7284,806,subscription_renewed,2025-09-05,pro,29.99
7285,806,subscription_renewed,2025-10-05,pro,29.99
7286,806,subscription_renewed,2025-11-04,pro,29.99
7287,806,subscription_renewed,2025-12-04,pro,29.99
7288,806,subscription_renewed,2026-01-03,pro,29.99
7289,807,trial_started,2025-11-02,free,0.0
7290,807,trial_converted,2025-11-07,starter,9.99
7291,807,subscription_renewed,2025-12-07,starter,9.99
7292,807,subscription_renewed,2026-01-06,starter,9.99
7293,808,trial_started,2025-02-18,free,0.0
7294,808,trial_converted,2025-03-05,starter,9.99
7295,808,subscription_renewed,2025-04-04,starter,9.99
7296,808,subscription_renewed,2025-05-04,starter,9.99
7297,808,subscription_renewed,2025-06-03,starter,9.99
7298,808,subscription_renewed,2025-07-03,starter,9.99
7299,808,subscription_renewed,2025-08-02,starter,9.99
7300,808,subscription_renewed,2025-09-01,starter,9.99
7301,808,subscription_renewed,2025-10-01,starter,9.99
7302,808,subscription_renewed,2025-10-31,starter,9.99
7303,808,subscription_renewed,2025-11-30,starter,9.99
7304,808,subscription_renewed,2025-12-30,starter,9.99
7305,808,subscription_renewed,2026-01-29,starter,9.99
7306,809,trial_started,2024-07-13,free,0.0
7307,809,trial_converted,2024-07-24,starter,9.99
7308,809,subscription_renewed,2024-08-23,starter,9.99
7309,809,subscription_renewed,2024-09-22,starter,9.99
7310,809,subscription_renewed,2024-10-22,starter,9.99
7311,809,subscription_renewed,2024-11-21,starter,9.99
7312,809,subscription_renewed,2024-12-21,starter,9.99
7313,809,subscription_renewed,2025-01-20,starter,9.99
7314,809,subscription_renewed,2025-02-19,starter,9.99
7315,809,subscription_renewed,2025-03-21,starter,9.99
7316,809,subscription_renewed,2025-04-20,starter,9.99
7317,809,subscription_renewed,2025-05-20,starter,9.99
7318,809,subscription_renewed,2025-06-19,starter,9.99
7319,809,subscription_renewed,2025-07-19,starter,9.99
7320,809,subscription_renewed,2025-08-18,starter,9.99
7321,809,subscription_renewed,2025-09-17,starter,9.99
7322,809,subscription_renewed,2025-10-17,starter,9.99
7323,809,subscription_renewed,2025-11-16,starter,9.99
7324,809,subscription_renewed,2025-12-16,starter,9.99
7325,809,subscription_renewed,2026-01-15,starter,9.99
7326,810,trial_started,2025-10-15,free,0.0
7327,810,trial_converted,2025-10-26,starter,9.99
7328,810,subscription_renewed,2025-11-25,starter,9.99
7329,810,subscription_renewed,2025-12-25,starter,9.99
7330,810,subscription_renewed,2026-01-24,starter,9.99
7331,811,trial_started,2024-11-03,free,0.0
7332,812,trial_started,2024-10-27,free,0.0
7333,813,trial_started,2024-07-06,free,0.0
7334,813,trial_converted,2024-07-17,pro,29.99
7335,813,subscription_renewed,2024-08-16,pro,29.99
7336,813,subscription_renewed,2024-09-15,pro,29.99
7337,813,subscription_renewed,2024-10-15,pro,29.99
7338,813,subscription_renewed,2024-11-14,pro,29.99
7339,813,subscription_renewed,2024-12-14,pro,29.99
7340,813,subscription_renewed,2025-01-13,pro,29.99
7341,813,subscription_renewed,2025-02-12,pro,29.99
7342,813,subscription_renewed,2025-03-14,pro,29.99
7343,813,subscription_renewed,2025-04-13,pro,29.99
7344,813,subscription_renewed,2025-05-13,pro,29.99
7345,813,subscription_renewed,2025-06-12,pro,29.99
7346,813,subscription_renewed,2025-07-12,pro,29.99
7347,813,subscription_renewed,2025-08-11,pro,29.99
7348,813,subscription_renewed,2025-09-10,pro,29.99
7349,813,subscription_renewed,2025-10-10,pro,29.99
7350,813,subscription_renewed,2025-11-09,pro,29.99
7351,813,subscription_renewed,2025-12-09,pro,29.99
7352,813,subscription_renewed,2026-01-08,pro,29.99
7353,814,trial_started,2024-12-29,free,0.0
7354,815,trial_started,2024-12-05,free,0.0
7355,815,trial_converted,2024-12-18,starter,9.99
7356,815,subscription_renewed,2025-01-17,starter,9.99
7357,815,subscription_renewed,2025-02-16,starter,9.99
7358,815,subscription_renewed,2025-03-18,starter,9.99
7359,815,subscription_renewed,2025-04-17,starter,9.99
7360,815,subscription_renewed,2025-05-17,starter,9.99
7361,815,subscription_renewed,2025-06-16,starter,9.99
7362,815,subscription_renewed,2025-07-16,starter,9.99
7363,815,subscription_renewed,2025-08-15,starter,9.99
7364,815,subscription_renewed,2025-09-14,starter,9.99
7365,815,subscription_renewed,2025-10-14,starter,9.99
7366,815,subscription_renewed,2025-11-13,starter,9.99
